,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
174,"Eastside (with Halsey & Khalid)","benny blanco",1576,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
175,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,1574,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
176,Momentos,"Bryant Myers",1555,https://open.spotify.com/track/0FBMicpwUXmtUFP1M7RGfV
177,Satisfacción,"Nicky Jam",1548,https://open.spotify.com/track/21WvAGxPUNJARcZoSqswd7
178,"Amantes de una Noche","Natti Natasha",1531,https://open.spotify.com/track/2iCOdoyDmWG3hWkbtH1KB2
179,Amantes,Greeicy,1522,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD
180,"La Forma en Que Me Miras","Super Yei",1509,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
181,"Te Necesito","Anuel Aa",1509,https://open.spotify.com/track/5r6EpmKLqEfD7rz7mGuL66
182,FRIENDS,Marshmello,1506,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
183,Besándote,"Piso 21",1500,https://open.spotify.com/track/43jclIPKJv9iFiYWVyWqsb
184,"Whatever It Takes","Imagine Dragons",1492,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
185,"Suena El Dembow","Joey Montana",1490,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
186,Paralisa,"MC Loma e As Gêmeas Lacração",1489,https://open.spotify.com/track/4G1i3FrLYRge4Z2ubJiOW3
187,"Cada Dia (feat. Emiliano Brancciari)",Kchiporros,1485,https://open.spotify.com/track/2sJskZyQdcEjwTYjMLrN00
188,"Loco por Volverte a Ver","Chili Fernandez",1480,https://open.spotify.com/track/3vdGYAo6x7Bfk4uRPvoOce
189,Abusadamente,"MC Gustta",1473,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
190,"Better Now","Post Malone",1461,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
191,"Quiéreme - Remix","Jacob Forever",1455,https://open.spotify.com/track/782JmkLy6uVD8MW0EJrih9
192,Closer,"The Chainsmokers",1447,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
193,"De las 2","Trap Capos",1443,https://open.spotify.com/track/4DS7HoqrKq1dDjeYOKBlu9
194,"Thinking Out Loud","Ed Sheeran",1431,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
195,"Mi cama huele a ti","Tito ""El Bambino""",1421,https://open.spotify.com/track/74yijcLdfPlJlHjzq1IF6b
196,"Todo El Amor (feat. Maluma & Wisin)","De La Ghetto",1420,https://open.spotify.com/track/4LQL3TMYtU7J8xBUhyjJxQ
197,"Llorarás Por Mi","Chapa C",1419,https://open.spotify.com/track/1HikhESFRRAMpkWGhNq8Yy
198,"Ahora Dice","Chris Jeday",1416,https://open.spotify.com/track/5LVoGJTyG6fLJgoGkY2QAZ
199,"Me Vas A Extrañar","Binomio de Oro de América",1412,https://open.spotify.com/track/0pgnRjCupIUPCscgwTFTZ2
200,"Bella y Sensual","Romeo Santos",1408,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
