,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
129,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa",1509,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
130,"Thunderclouds with Sia, Diplo & Labrinth",Sia,1496,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
131,Pineapple,"Karol G",1455,https://open.spotify.com/track/2RXzzOxmBlffT81fjwBSVh
132,"Bebe (feat. Anuel AA)",Ozuna,1450,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN
133,"Mi Cama","Karol G",1449,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
134,"Jocelyn Flores",XXXTENTACION,1447,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
135,Amorfoda,"Bad Bunny",1433,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
136,"Confia Remix",Juhn,1431,https://open.spotify.com/track/1Pa6vEvBMLyHcgNxU8yk23
137,"rockstar (feat. 21 Savage)","Post Malone",1431,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
138,Sirena,"Cali Y El Dandee",1423,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
139,"no tears left to cry","Ariana Grande",1398,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
140,Moonlight,XXXTENTACION,1393,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
141,Haciéndolo,Ozuna,1392,https://open.spotify.com/track/1QAdhn27qnsVDFc7ZZZ0Ag
142,"Pensando en Ti","Anuel Aa",1391,https://open.spotify.com/track/3aY5VP7fEtVHfEc1o8eRNK
143,"Solo (feat. Demi Lovato)","Clean Bandit",1387,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
144,Perfect,"Ed Sheeran",1343,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
145,"New Rules","Dua Lipa",1338,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
146,"Tu Olor",Ozuna,1332,https://open.spotify.com/track/48aHJHJyNBcuYIFGMrT5cQ
147,"Jackie Chan",Tiësto,1325,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
148,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",1320,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
149,Justicia,"Silvestre Dangond",1313,https://open.spotify.com/track/6ipp8Dhs33KinlF4BStgca
150,"Beautiful (feat. Camila Cabello)",Bazzi,1310,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
151,"Modo de Avión","Anuel Aa",1306,https://open.spotify.com/track/6BCEo2rSKFYVubwhXl9KxK
152,"La Vida Sin Ti","Piso 21",1304,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
153,Downtown,Anitta,1296,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
154,Monotonia,Ozuna,1292,https://open.spotify.com/track/3B16FHKVkW9A7axdeJRDIa
155,changes,XXXTENTACION,1290,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
156,"Calypso - Remix","Luis Fonsi",1289,https://open.spotify.com/track/3B1q4Cv9PcYdiOpzqKSEIV
157,"Pine & Ginger","Amindi K. Fro$t",1286,https://open.spotify.com/track/7iHsUPZjmTqzog933uh5lU
158,"El Clavo - Remix","Prince Royce",1276,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
159,Dura,"Daddy Yankee",1271,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
160,Hola,Ozuna,1266,https://open.spotify.com/track/2taX5z5ZLyCBxkP504Nqmu
161,"Ahora Dice","Chris Jeday",1262,https://open.spotify.com/track/5LVoGJTyG6fLJgoGkY2QAZ
162,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",1255,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
163,Mayores,"Becky G",1250,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
164,Havana,"Camila Cabello",1236,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
165,"Quiero Volver",TINI,1227,https://open.spotify.com/track/1jcAZRfufvi67KWnwRmizE
166,"Noches de Aventura",Ozuna,1217,https://open.spotify.com/track/4iDaYVSL0zwFLacCt0F7h9
167,"Suelten 2","At' Fat",1213,https://open.spotify.com/track/7yl4Sx7j5HZKh6P2hmhKIO
168,"Que Va","Alex Sensation",1210,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56
169,"Mi Gente","J Balvin",1206,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
170,"Échame La Culpa","Luis Fonsi",1200,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
171,Believer,"Imagine Dragons",1195,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
172,Naturaleza,"Anuel Aa",1195,https://open.spotify.com/track/1icm3g1X4j3tFk4z2PrauY
173,"Bella y Sensual","Romeo Santos",1183,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
174,"La inenamorable",Dubosky,1179,https://open.spotify.com/track/3SYETK0aMeoM7xesAebJim
175,"Pobre Ricachon",Akim,1176,https://open.spotify.com/track/6k9nXgl1r2gP6WkUm8TCXv
176,Nonstop,Drake,1168,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
177,Corazón,Maluma,1165,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
178,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,1146,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1
179,"Tu Papi",Akim,1137,https://open.spotify.com/track/2zr0FXDA5jFisqBjMr9QdB
180,"Taste (feat. Offset)",Tyga,1128,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
181,"Tú Foto",Ozuna,1127,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
182,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1123,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
183,IDGAF,"Dua Lipa",1123,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
184,"Con Bochinche",Sech,1118,https://open.spotify.com/track/15FbNoazXVz3yJNfp9LF0S
185,"Darte Remix","Alex Rose",1116,https://open.spotify.com/track/6xqbec9MHRmW7qtEINAlRx
186,"Puesto pal' Millón - Remix",Dalex,1111,https://open.spotify.com/track/1csGDtYYiqJmQi2E8ZYl6O
187,Hola,"Zion & Lennox",1110,https://open.spotify.com/track/2dYJKHEqAUTCk2U9zntaS1
