,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
163,"Too Good At Goodbyes","Sam Smith",9733,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
164,Bad,Christopher,9700,https://open.spotify.com/track/6L2TOTO0JjlVuKBnIuWcVY
165,"Balenciaga Challenge (feat. Offset)",6LACK,9667,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv
166,"Look At Me!",XXXTENTACION,9583,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
167,"When You Love Someone","James TW",9573,https://open.spotify.com/track/1o6YK7phnXgsljfWSQQfWc
168,"Summer Air",ItaloBrothers,9569,https://open.spotify.com/track/0V9cosR5jWa4fr2koARmhD
169,FRIENDS,Marshmello,9519,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
170,Africa,Toto,9509,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
171,Havana,"Camila Cabello",9489,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
172,"The Rascal - Edit",Phlake,9482,https://open.spotify.com/track/5JRcKmbhayAgoW1MxZnCP1
173,"Loaded Gun",6LACK,9467,https://open.spotify.com/track/1wb7Mqon4o1ViLjaLV9f8U
174,"Freaky Friday (feat. Chris Brown)","Lil Dicky",9431,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
175,"BUTTERFLY EFFECT","Travis Scott",9394,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
176,"Jeg Har En Pige",Skinz,9393,https://open.spotify.com/track/5O9gTB3YaUUJ39S6nN7rUn
177,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,9378,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
178,"XO TOUR Llif3","Lil Uzi Vert",9283,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
179,"All I Am","Jess Glynne",9269,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
180,"Angel Zoo",Phlake,9234,https://open.spotify.com/track/672amoeenDyj593OhDRgak
181,"Drunk In The Morning","Lukas Graham",9196,https://open.spotify.com/track/0dQx8WP7gQdai9PulYxWWu
182,"For Evigt",Volbeat,9184,https://open.spotify.com/track/59fQzvSv0wPQorW2Bh0pns
183,"I'm Yours","Jason Mraz",9149,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
184,"Remind Me to Forget",Kygo,9090,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
185,"Börja Om (feat. Gilli)",Guleed,9077,https://open.spotify.com/track/4hXUXtjq0GLu9VPfAbC9Cu
186,"I Want It That Way","Backstreet Boys",9073,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
187,"The Middle",Zedd,9028,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
188,"Young Dumb & Broke",Khalid,9023,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
189,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",9004,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
190,Number,"Alexander Oscar",8996,https://open.spotify.com/track/3PzNjV3A8cRiQBUuFmtkQ7
191,Outcast,FOOL,8974,https://open.spotify.com/track/6jnDfM8vtRWgN7R4XSQpWJ
192,"New Light","John Mayer",8910,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
193,"Sidste Timer",Sivas,8889,https://open.spotify.com/track/2XSeh8lxCEP3Tj2i5Jlz8O
194,"Ring På Dig",Citybois,8881,https://open.spotify.com/track/6prbvSCVLFfsiiZdGRln5f
195,"Kinky Fætter",Suspekt,8867,https://open.spotify.com/track/5zyEUkL2SNiJQ4iQVnhWkk
196,"Off to See the World","Lukas Graham",8848,https://open.spotify.com/track/4TZ1xAwR0kJNN20H6GW82h
197,FuckBoi,"Ude Af Kontrol",8788,https://open.spotify.com/track/7loKHj4JaKCe8rk4LMT9wt
198,Superpower,"Scarlet Pleasure",8757,https://open.spotify.com/track/2u9wmZHqLGY6UXMyfkHYeC
199,"Under Stjernerne På Himlen","Rasmus Seebach",8755,https://open.spotify.com/track/2RKQ6S9N9s0BHmW1zvjaoS
200,"I'm a Mess","Bebe Rexha",8742,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
