,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
160,"Candy Paint","Post Malone",33258,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
161,"Too Good At Goodbyes","Sam Smith",33004,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
162,Lust,"Lil Skies",32841,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
163,"Missin You Crazy",Russ,32672,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
164,"Magic In The Hamptons (feat. Lil Yachty)","Social House",32499,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
165,"Whatever It Takes","Imagine Dragons",32403,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
166,"CAN'T SAY","Travis Scott",32330,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
167,Heaven,"Kane Brown",32077,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
168,"Ring (feat. Kehlani)","Cardi B",31845,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
169,"All Mine","Kanye West",31837,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
170,goosebumps,"Travis Scott",31813,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
171,"Tie Me Down (with Elley Duhé)",Gryffin,31680,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
172,"Don't Stop Believin'",Journey,31629,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
173,"No Rest","Lil Skies",31373,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
174,"Young Dumb & Broke",Khalid,31239,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
175,"EARNED IT",KILLY,31172,https://open.spotify.com/track/2AmdnJ9qkKoEanm7P7mFxp
176,"Reverse (Ft. G-Eazy)","Vic Mensa",30889,https://open.spotify.com/track/3qAyjdhtnU2a14rrRKEkcE
177,"All The Stars (with SZA)","Kendrick Lamar",30573,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
178,"Body Like A Back Road","Sam Hunt",30503,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
179,"This Is America","Childish Gambino",30356,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
180,Hope,XXXTENTACION,30274,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
181,"Call Out My Name","The Weeknd",30243,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
182,IDGAF,"Dua Lipa",30229,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
183,Closer,"The Chainsmokers",30184,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
184,"Want To","Dua Lipa",30090,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
185,"Remind Me to Forget",Kygo,30031,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
186,"Let You Down",NF,29974,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
187,Africa,Toto,29926,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
188,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,29903,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
189,"Right Now","Nick Jonas",29879,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk
190,Location,Khalid,29825,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
191,Bad,"Lennon Stella",29681,https://open.spotify.com/track/5b3auymspp8YgCB9672fbR
192,HELLRAISER,KILLY,29659,https://open.spotify.com/track/6lshSlj2g7DGy7f95hsJ7U
193,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,29542,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
194,IDWK,DVBBS,29487,https://open.spotify.com/track/4ABdTWafMCXfATpILRuZFW
195,Lie,NF,29381,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
196,Tequila,"Dan + Shay",29285,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
197,"Bank Account","21 Savage",29268,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
198,2002,Anne-Marie,29163,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
199,"Bounce Out With That","YBN Nahmir",29117,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
200,"Say You Won't Let Go","James Arthur",29002,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
