,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
146,"Quem Ensinou Fui Eu","Maiara & Maraisa",81039,https://open.spotify.com/track/1mBx8G3GBajrV0eTeYQshc
147,"Sua Mãe Vai Me Amar","Turma do Pagode",80627,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
148,IDGAF,"Dua Lipa",80435,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
149,"A - Ao Vivo","Luan Santana",80379,https://open.spotify.com/track/3YtGzibs86TyYJ2XNutpG8
150,"Sinto sua falta - Ao vivo",Ferrugem,80283,https://open.spotify.com/track/3eWHUE5D5R19q7BvOX7NSJ
151,Havana,"Camila Cabello",80276,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
152,"Me Negaram Amor","Cynthia Luz",80115,https://open.spotify.com/track/4oH03lpFiysmcWex1AyddD
153,"A Gente Continua - Ao Vivo","Zé Neto & Cristiano",79544,https://open.spotify.com/track/3r9yRbPvDIt33pDZ0w3m6W
154,"no tears left to cry","Ariana Grande",79473,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
155,Batom,"MC Kekel",79285,https://open.spotify.com/track/3q74k4YGz5687QPwCZLQgt
156,"Vou Falar Pra Tu","Jerry Smith",79222,https://open.spotify.com/track/4Tbzfb4LmjxctKOTPfgWGV
157,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",78865,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
158,"Amor Provisório - Ao Vivo","Bruninho & Davi",78627,https://open.spotify.com/track/44a8Iiss69nVepEPdjuRck
159,"Sou Favela",Ruanzinho,78168,https://open.spotify.com/track/6VcaTmR9UhOuZD7aNNilOV
160,"A Farra Perdeu Pro Amor - Ao Vivo","Zé Neto & Cristiano",78094,https://open.spotify.com/track/59tJVlaTd7lIpnzJcw1ToX
161,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",78025,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
162,"Como é Que Faz","Rob Nunes",77179,https://open.spotify.com/track/1ZYD1c1vFMdeyRdNBxJiAr
