,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
148,Happier,Marshmello,12679,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
149,Greatest,Eminem,12464,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
150,Better,Khalid,12459,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
151,Affet,"Müslüm Gürses",12345,https://open.spotify.com/track/0ikRchpmFlaqlzLRgu9qWk
152,"Issız Ada","Kenan Doğulu",12252,https://open.spotify.com/track/5Br1Tio4xSuYw8hFZOrBTr
153,"İyi Bil",Ezhel,12203,https://open.spotify.com/track/6Sg9kVAVm4Xn6MVh2mYNMd
154,"Neyim Var Ki (feat. Sagopa K)",Ceza,12167,https://open.spotify.com/track/09XOVDSIbBxBf6Kr1vGnHf
155,Kibrit,"Onur Can Özcan",12083,https://open.spotify.com/track/6jADy7bQRAuClwmfZbrxuZ
156,"Tarifi Zor","Soner Sarıkabadayı",12024,https://open.spotify.com/track/48BDdjRPUJLjqj7nVmrg4d
157,"Ben Kimim",Şanışer,12019,https://open.spotify.com/track/3a6WnNvHYC08J9Owd1dGBI
158,"Beni Hatırla",Sıla,11823,https://open.spotify.com/track/2Zigkz8dJtEUzsm74EIajl
159,"Kısır Döngü",Allame,11813,https://open.spotify.com/track/1eIbAIEu7naoaUglyets9l
160,"Zamana yenik",Defkhan,11774,https://open.spotify.com/track/3D36Wdkpyvrp3x9ydoEdVi
161,"Bana Öyle Bakma",Teoman,11660,https://open.spotify.com/track/1ro2RpCboxcjM7iKNqfQO8
162,"Kupa Kızı Ve Sinek Valesi",Teoman,11578,https://open.spotify.com/track/0lX83giId8IqjzbZg2tP5B
163,"Rüyalarda Buruşmuşum",Adamlar,11478,https://open.spotify.com/track/4cQSOn9oP0MiM7BgiRngFk
164,APESHIT,"The Carters",11458,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
165,"Ben Sadece",Berkay,11448,https://open.spotify.com/track/0kRs7uDT0zCJag2YqBT8ZT
166,Karma,Şehinşah,11437,https://open.spotify.com/track/2FLvbfkf8LzH8nk5NS36OU
167,Nonstop,Drake,11397,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
168,Kamikaze,Eminem,11366,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
