,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
168,"La Modelo",Ozuna,2743,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
169,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,2741,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
170,"I'm Yours","Jason Mraz",2739,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
171,"Jocelyn Flores",XXXTENTACION,2727,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
172,Thunder,"Imagine Dragons",2721,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
173,"Sin Querer Queriendo (feat. Mau y Ricky)",Lali,2714,https://open.spotify.com/track/5rUNrHC5b0oYanaw370Ncz
174,"Lucky You (feat. Joyner Lucas)",Eminem,2697,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
175,"Creo en Ti",Reik,2693,https://open.spotify.com/track/0xXhgLXfEHnWJHVgRvFvdn
176,"La Mujer Perfecta",KURT,2690,https://open.spotify.com/track/0mAGeks6ns4FZWBPkjD9HR
177,"Díganle - Tainy Remix","Leslie Grace",2680,https://open.spotify.com/track/1l89iNLbzfFN9TsWJORolB
178,"Hey DJ",CNCO,2655,https://open.spotify.com/track/1XgpK29CGGjZnxPYkiRbh4
179,"Quisiera Alejarme (feat. Ozuna & CNCO) - Remix",Wisin,2654,https://open.spotify.com/track/4khRdk0vpLBWzGu41Fd7Rl
180,FRIENDS,Marshmello,2649,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
181,"Aprender A Quererte",Morat,2578,https://open.spotify.com/track/3zNcn4BaVfKORyx3uDfruW
182,"rockstar (feat. 21 Savage)","Post Malone",2560,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
183,Besame,Valentino,2557,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz
184,"Every Breath You Take - Remastered 2003","The Police",2533,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk
185,"Jackie Chan",Tiësto,2526,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
186,Closer,"The Chainsmokers",2524,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
187,"Lo Malo - Remix",Aitana,2523,https://open.spotify.com/track/7vHzOI0lrq6dXsHuQWpBpT
188,"One Dance",Drake,2523,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
189,"Te Mando Flores",Fonseca,2522,https://open.spotify.com/track/6OpHDI8lRiqHLqmUIYUxVr
190,"No Lie","Sean Paul",2521,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA
191,"Soñé - Live",Zoé,2489,https://open.spotify.com/track/2VhJ4nrPorAbySEgO4V0BS
192,TELÉFONO,Aitana,2488,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
193,"Loco Enamorado","Abraham Mateo",2472,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
194,"Si Tú La Ves","Nicky Jam",2452,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
195,"Cuando Pase el Temblor","Soda Stereo",2449,https://open.spotify.com/track/2ExpCKBxiHbgzepERl1t4D
196,"Thunderclouds with Sia, Diplo & Labrinth",Sia,2447,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
197,"Me Dediqué a Perderte","Alejandro Fernandez",2446,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
198,"Me Llamas (feat. Maluma) - Remix","Piso 21",2443,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
199,"Bella y Sensual","Romeo Santos",2431,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
200,"Una y Otra Vez","Manuel Medrano",2431,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G
